question_id,image_name,category,abc_label,raw_output,prediction,ground_truth,correct
2018.png-2,2018.png,foodChainsWebs,False,B) leaf,B,B,True
2018.png-5,2018.png,foodChainsWebs,False,D) caterpillar,D,D,True
2018.png-7,2018.png,foodChainsWebs,False,C) primary consumer,C,C,True
2018.png-11,2018.png,foodChainsWebs,False,A) Snake eats Caterpillar,A,D,False
2018.png-1,2018.png,foodChainsWebs,False,C) Leaf to Caterpillar,C,C,True
2018.png-10,2018.png,foodChainsWebs,False,B) decrease,B,B,True
2018.png-3,2018.png,foodChainsWebs,False,D) snake,D,D,True
2018.png-6,2018.png,foodChainsWebs,False,B) leaf,B,B,True
2018.png-8,2018.png,foodChainsWebs,False,A) leaf,A,A,True
29.png-13,29.png,foodChainsWebs,False,A) producer,A,A,True
29.png-18,29.png,foodChainsWebs,False,D) Benthic predators,D,D,True
29.png-0,29.png,foodChainsWebs,False,A) herbivorous zooplankton,A,B,False
29.png-16,29.png,foodChainsWebs,False,B) decrease,B,B,True
29.png-19,29.png,foodChainsWebs,False,A) mussels to omnivorous fish,A,A,True
29.png-5,29.png,foodChainsWebs,False,B) increase,B,B,True
29.png-2,29.png,foodChainsWebs,False,C) decrease,C,C,True
29.png-3,29.png,foodChainsWebs,False,A) piscivorous fish,A,A,True
29.png-8,29.png,foodChainsWebs,False,A) carnivorous zooplankton,A,A,True
29.png-20,29.png,foodChainsWebs,False,B) producer,B,B,True
29.png-17,29.png,foodChainsWebs,False,A) decrease,A,A,True
29.png-7,29.png,foodChainsWebs,False,A) increase,A,A,True
29.png-14,29.png,foodChainsWebs,False,C) omnivorous fish would increase,C,C,True
29.png-12,29.png,foodChainsWebs,False,A) decrease,A,A,True
29.png-9,29.png,foodChainsWebs,False,B) adult mussels,B,B,True
29.png-1,29.png,foodChainsWebs,False,A) Piscivorous Fish,A,A,True
29.png-10,29.png,foodChainsWebs,False,C) piscivorous fish,C,C,True
29.png-4,29.png,foodChainsWebs,False,D) algae,D,D,True
29.png-6,29.png,foodChainsWebs,False,C) omnivorous fish,C,C,True
29.png-11,29.png,foodChainsWebs,False,A) Omnivorous Fish,A,A,True
29.png-15,29.png,foodChainsWebs,False,A) veligers,A,B,False
810.png-5,810.png,foodChainsWebs,False,A) producer,A,A,True
810.png-2,810.png,foodChainsWebs,False,B) pardosa,B,C,False
810.png-4,810.png,foodChainsWebs,False,B) tytthus,B,B,True
810.png-1,810.png,foodChainsWebs,False,A) Hogna,A,A,True
810.png-3,810.png,foodChainsWebs,False,A) Hogna,A,A,True
810.png-0,810.png,foodChainsWebs,False,D) Spartina,D,D,True
810.png-6,810.png,foodChainsWebs,False,A) prokelisia,A,A,True
2005.png-5,2005.png,foodChainsWebs,False,B) 5,B,A,False
2005.png-2,2005.png,foodChainsWebs,False,A) owl,A,A,True
2005.png-3,2005.png,foodChainsWebs,False,C) grass,C,C,True
2005.png-0,2005.png,foodChainsWebs,False,C) grasshopper,C,C,True
2005.png-4,2005.png,foodChainsWebs,False,A) grass,A,A,True
2005.png-1,2005.png,foodChainsWebs,False,C) Hawk,C,C,True
237.png-2,237.png,foodChainsWebs,False,C) rabbits,C,C,True
237.png-1,237.png,foodChainsWebs,False,B) carrots,B,B,True
237.png-0,237.png,foodChainsWebs,False,A) frogs,A,A,True
1767.png-5,1767.png,foodChainsWebs,False,C) Wood mouse,C,C,True
1767.png-1,1767.png,foodChainsWebs,False,B) grasshopper,B,B,True
1767.png-7,1767.png,foodChainsWebs,False,C) green plants-producers,C,C,True
1767.png-3,1767.png,foodChainsWebs,False,D) decrease,D,D,True
1767.png-10,1767.png,foodChainsWebs,False,A) producer,A,A,True
1767.png-9,1767.png,foodChainsWebs,False,D) plants are producer,D,D,True
1767.png-0,1767.png,foodChainsWebs,False,D) From green plant to grasshopper,D,D,True
1767.png-6,1767.png,foodChainsWebs,False,B) Wood mouse,B,D,False
1767.png-8,1767.png,foodChainsWebs,False,C) Green plants,C,C,True
1767.png-4,1767.png,foodChainsWebs,False,C) Spiders,C,C,True
1767.png-2,1767.png,foodChainsWebs,False,D) Shrews,D,C,False
317.png-0,317.png,foodChainsWebs,False,B) reptiles,B,B,True
317.png-2,317.png,foodChainsWebs,False,B) insects decreases,B,B,True
317.png-6,317.png,foodChainsWebs,False,A) insects,A,A,True
317.png-7,317.png,foodChainsWebs,False,D) decomposer,D,D,True
317.png-3,317.png,foodChainsWebs,False,A) Rainforest plant,A,A,True
317.png-5,317.png,foodChainsWebs,False,B) fungi,B,B,True
317.png-1,317.png,foodChainsWebs,False,C) prey-predator,C,C,True
317.png-8,317.png,foodChainsWebs,False,A) fewer insects,A,A,True
317.png-4,317.png,foodChainsWebs,False,C) mammal,C,C,True
1787.png-6,1787.png,foodChainsWebs,False,A) Herbivores,A,A,True
1787.png-2,1787.png,foodChainsWebs,False,A) Deer,A,A,True
1787.png-4,1787.png,foodChainsWebs,False,D) Sun,D,D,True
1787.png-0,1787.png,foodChainsWebs,False,B) deer,B,B,True
1787.png-1,1787.png,foodChainsWebs,False,D) wolf,D,D,True
1787.png-7,1787.png,foodChainsWebs,False,A) sun,A,A,True
1787.png-3,1787.png,foodChainsWebs,False,B) sun,B,B,True
1787.png-8,1787.png,foodChainsWebs,False,C) wolves,C,B,False
1787.png-5,1787.png,foodChainsWebs,False,A) predator,A,A,True
2081.png-10,2081.png,foodChainsWebs,False,B) salomon,B,B,True
2081.png-6,2081.png,foodChainsWebs,False,C) moose,C,D,False
2081.png-9,2081.png,foodChainsWebs,False,B) Brown bear,B,B,True
2081.png-1,2081.png,foodChainsWebs,False,D) Deer,D,A,False
2081.png-3,2081.png,foodChainsWebs,False,B) Population will decrease,B,B,True
2081.png-8,2081.png,foodChainsWebs,False,D) Secondary consumer,D,D,True
2081.png-2,2081.png,foodChainsWebs,False,C) brown bear,C,C,True
2081.png-5,2081.png,foodChainsWebs,False,A) brown bear,A,A,True
2081.png-7,2081.png,foodChainsWebs,False,C) Brown bear,C,C,True
2081.png-4,2081.png,foodChainsWebs,False,A) Brown bear,A,A,True
2081.png-0,2081.png,foodChainsWebs,False,B) brown bear,B,B,True
2081.png-11,2081.png,foodChainsWebs,False,B) branches,B,B,True
794.png-3,794.png,foodChainsWebs,False,"B) Sparrow , mouse and rat would become less in number.",B,B,True
794.png-4,794.png,foodChainsWebs,False,"A) fox, cats and kestrels",A,A,True
794.png-7,794.png,foodChainsWebs,False,B) mouse,B,B,True
794.png-0,794.png,foodChainsWebs,False,B) rat-consumer,B,B,True
794.png-9,794.png,foodChainsWebs,False,C) rat,C,A,False
794.png-8,794.png,foodChainsWebs,False,A) mouse and sparrow consumers,A,A,True
794.png-6,794.png,foodChainsWebs,False,D) Kestrel,D,D,True
794.png-2,794.png,foodChainsWebs,False,A) Sparrow and mouse.,A,A,True
794.png-11,794.png,foodChainsWebs,False,D) All of the above,D,D,True
794.png-10,794.png,foodChainsWebs,False,B) producers,B,B,True
794.png-5,794.png,foodChainsWebs,False,C) Foxes and Cats,C,C,True
794.png-1,794.png,foodChainsWebs,False,D) All of the above,D,D,True
1815.png-4,1815.png,foodChainsWebs,False,C) birds,C,C,True
1815.png-0,1815.png,foodChainsWebs,False,C) decrease,C,C,True
1815.png-5,1815.png,foodChainsWebs,False,B) snail,B,B,True
1815.png-3,1815.png,foodChainsWebs,False,D) Foxes,D,D,True
1815.png-6,1815.png,foodChainsWebs,False,C) The Sun,C,C,True
1815.png-2,1815.png,foodChainsWebs,False,B) Herbavore,B,B,True
1815.png-1,1815.png,foodChainsWebs,False,C) Snails,C,C,True
450.png-4,450.png,foodChainsWebs,False,B) plant,B,B,True
450.png-5,450.png,foodChainsWebs,False,B) caterpillar,B,B,True
450.png-2,450.png,foodChainsWebs,False,D) owl,D,D,True
450.png-3,450.png,foodChainsWebs,False,D) plant,D,D,True
450.png-1,450.png,foodChainsWebs,False,C) Rabbit,C,C,True
450.png-0,450.png,foodChainsWebs,False,C) Rabbit,C,C,True
869.png-4,869.png,foodChainsWebs,False,A) consumers,A,A,True
869.png-5,869.png,foodChainsWebs,False,B) crab,B,D,False
869.png-8,869.png,foodChainsWebs,False,B) clam,B,B,True
869.png-6,869.png,foodChainsWebs,False,B) clam,B,B,True
869.png-2,869.png,foodChainsWebs,False,C) plankton,C,D,False
869.png-3,869.png,foodChainsWebs,False,C) algae,C,C,True
869.png-1,869.png,foodChainsWebs,False,A) Horseshoe crab and eggs population would increase.,A,C,False
869.png-7,869.png,foodChainsWebs,False,B) crab,B,B,True
869.png-0,869.png,foodChainsWebs,False,A) less menhaden,A,A,True
399.png-1,399.png,foodChainsWebs,False,B) plants to centipede,B,D,False
399.png-5,399.png,foodChainsWebs,False,B) a source of energy for primary consumer,B,B,True
399.png-0,399.png,foodChainsWebs,False,B) Decrease,B,B,True
399.png-6,399.png,foodChainsWebs,False,B) Toads,B,B,True
399.png-2,399.png,foodChainsWebs,False,A) python,A,A,True
399.png-8,399.png,foodChainsWebs,False,C) squirrel,C,A,False
399.png-3,399.png,foodChainsWebs,False,D) python,D,A,False
399.png-7,399.png,foodChainsWebs,False,A) caterpillar,A,A,True
399.png-9,399.png,foodChainsWebs,False,D) python,D,D,True
399.png-4,399.png,foodChainsWebs,False,C) more pythons,C,A,False
399.png-10,399.png,foodChainsWebs,False,A) snake,A,A,True
1833.png-5,1833.png,foodChainsWebs,False,D) Fulmar,D,D,True
1833.png-2,1833.png,foodChainsWebs,False,D) Polar bear,D,D,True
1833.png-4,1833.png,foodChainsWebs,False,C) Mussels & snails,C,C,True
1833.png-8,1833.png,foodChainsWebs,False,B) The polar bear will starve to death,B,B,True
1833.png-6,1833.png,foodChainsWebs,False,B) snail,B,B,True
1833.png-0,1833.png,foodChainsWebs,False,A) polar bear,A,A,True
1833.png-1,1833.png,foodChainsWebs,False,A) Polar bear,A,A,True
1833.png-3,1833.png,foodChainsWebs,False,A) Squids,A,A,True
1833.png-7,1833.png,foodChainsWebs,False,D) Polar bear,D,D,True
1775.png-4,1775.png,foodChainsWebs,False,A) The snakes population decreases.,A,C,False
1775.png-3,1775.png,foodChainsWebs,False,"A) Snake, Hawks and Coyotes",A,A,True
1775.png-9,1775.png,foodChainsWebs,False,C) primary consumer,C,C,True
1775.png-6,1775.png,foodChainsWebs,False,D) rbbit,D,D,True
1775.png-10,1775.png,foodChainsWebs,False,D) Snakes,D,D,True
1775.png-0,1775.png,foodChainsWebs,False,D) Rabbit population increases,D,D,True
1775.png-1,1775.png,foodChainsWebs,False,C) Primary Consumer,C,C,True
1775.png-2,1775.png,foodChainsWebs,False,D) Producer,D,D,True
1775.png-7,1775.png,foodChainsWebs,False,D) Mice and Rabbits,D,D,True
1775.png-8,1775.png,foodChainsWebs,False,B) hawks,B,B,True
1775.png-5,1775.png,foodChainsWebs,False,B) coyotes,B,B,True
250.png-7,250.png,foodChainsWebs,False,A) Increase in the population of blue tit.,A,A,True
250.png-4,250.png,foodChainsWebs,False,C) Blue tit,C,C,True
250.png-8,250.png,foodChainsWebs,False,B) holly,B,B,True
250.png-5,250.png,foodChainsWebs,False,C) The blue tit population will increase as less blue tits will be killed by,C,C,True
250.png-3,250.png,foodChainsWebs,False,D) holly leaf miner,D,D,True
250.png-9,250.png,foodChainsWebs,False,B) Consumer,B,B,True
250.png-1,250.png,foodChainsWebs,False,C) sparrowhawk,C,C,True
250.png-2,250.png,foodChainsWebs,False,A) bluetit,A,A,True
250.png-6,250.png,foodChainsWebs,False,D) Sparrowhawk,D,D,True
250.png-0,250.png,foodChainsWebs,False,D) Blue Tit,D,D,True
250.png-11,250.png,foodChainsWebs,False,D) Holly,D,D,True
250.png-10,250.png,foodChainsWebs,False,A) Holly,A,A,True
320.png-5,320.png,foodChainsWebs,False,C) Deer,C,C,True
320.png-10,320.png,foodChainsWebs,False,A) 3,A,A,True
320.png-4,320.png,foodChainsWebs,False,C) decrease,C,C,True
320.png-8,320.png,foodChainsWebs,False,D) rabbit,D,D,True
320.png-6,320.png,foodChainsWebs,False,C) Herbivore,C,C,True
320.png-3,320.png,foodChainsWebs,False,A) Decrease in number of cottontails,A,A,True
320.png-2,320.png,foodChainsWebs,False,D) Trees will decrease.,D,D,True
320.png-0,320.png,foodChainsWebs,False,D) Cottontails would starve,D,D,True
320.png-9,320.png,foodChainsWebs,False,A) Decrease,A,A,True
320.png-1,320.png,foodChainsWebs,False,A) Wolverine,A,A,True
320.png-7,320.png,foodChainsWebs,False,C) Cottontail,C,C,True
268.png-1,268.png,foodChainsWebs,False,C) The weasel population would decrease and ultimately cause a decrease in the hawk,C,C,True
268.png-2,268.png,foodChainsWebs,False,C) Mice,C,B,False
268.png-4,268.png,foodChainsWebs,False,D) Deer and mice.,D,D,True
268.png-6,268.png,foodChainsWebs,False,C) 0,C,B,False
268.png-10,268.png,foodChainsWebs,False,C) Hawk and Arctic Fox,C,C,True
268.png-9,268.png,foodChainsWebs,False,B) Mice,B,A,False
268.png-8,268.png,foodChainsWebs,False,A) weasel,A,A,True
268.png-5,268.png,foodChainsWebs,False,D) mice would die,D,D,True
268.png-0,268.png,foodChainsWebs,False,"A) Mice, Deer, and Insects would have less to eat.",A,A,True
268.png-7,268.png,foodChainsWebs,False,B) Deer population will decrease.,B,B,True
268.png-3,268.png,foodChainsWebs,False,A) Grass,A,A,True
2083.png-5,2083.png,foodChainsWebs,False,A) mouse,A,A,True
2083.png-1,2083.png,foodChainsWebs,False,A) secondary,A,B,False
2083.png-0,2083.png,foodChainsWebs,False,D) a source of energy for consumers,D,D,True
2083.png-3,2083.png,foodChainsWebs,False,C) primary,C,C,True
2083.png-4,2083.png,foodChainsWebs,False,A) Grass,A,A,True
2083.png-2,2083.png,foodChainsWebs,False,C) Snake,C,C,True
423.png-8,423.png,foodChainsWebs,False,C) bettle,C,D,False
423.png-1,423.png,foodChainsWebs,False,B) leaves,B,B,True
423.png-7,423.png,foodChainsWebs,False,A) Millipede,A,A,True
423.png-3,423.png,foodChainsWebs,False,B) Decrease,B,B,True
423.png-0,423.png,foodChainsWebs,False,A) Predator,A,A,True
423.png-4,423.png,foodChainsWebs,False,C) spider,C,C,True
423.png-2,423.png,foodChainsWebs,False,B) leaves,B,B,True
423.png-5,423.png,foodChainsWebs,False,A) Earthworm,A,A,True
423.png-6,423.png,foodChainsWebs,False,C) dead leaves,C,C,True
1930.png-3,1930.png,foodChainsWebs,False,D) plants,D,D,True
1930.png-1,1930.png,foodChainsWebs,False,A) fox,A,B,False
1930.png-2,1930.png,foodChainsWebs,False,B) plant,B,B,True
1930.png-0,1930.png,foodChainsWebs,False,A) bear,A,A,True
1930.png-4,1930.png,foodChainsWebs,False,A) eagle,A,A,True
1883.png-7,1883.png,foodChainsWebs,False,C) 2,C,C,True
1883.png-4,1883.png,foodChainsWebs,False,B) Antelopes,B,B,True
1883.png-8,1883.png,foodChainsWebs,False,D) decrease,D,D,True
1883.png-0,1883.png,foodChainsWebs,False,B) decrease population,B,B,True
1883.png-9,1883.png,foodChainsWebs,False,D) Increase in population of Asian Elephant and Antelope,D,D,True
1883.png-3,1883.png,foodChainsWebs,False,B) tiger,B,B,True
1883.png-1,1883.png,foodChainsWebs,False,C) tiger,C,C,True
1883.png-10,1883.png,foodChainsWebs,False,B) leopard,B,B,True
1883.png-6,1883.png,foodChainsWebs,False,C) giant panda,C,C,True
1883.png-5,1883.png,foodChainsWebs,False,A) bamboo,A,A,True
1883.png-2,1883.png,foodChainsWebs,False,A) Bengal tiger,A,A,True
289.png-5,289.png,foodChainsWebs,False,C) The sparrow population would decline.,C,C,True
289.png-6,289.png,foodChainsWebs,False,A) Two,A,A,True
289.png-1,289.png,foodChainsWebs,False,C) producer - consumer,C,C,True
289.png-4,289.png,foodChainsWebs,False,C) insect population increases,C,C,True
289.png-0,289.png,foodChainsWebs,False,D) increase in insect,D,D,True
289.png-2,289.png,foodChainsWebs,False,C) sparrow,C,C,True
289.png-7,289.png,foodChainsWebs,False,C) Rabbit.,C,C,True
289.png-8,289.png,foodChainsWebs,False,D) herbivore,D,D,True
289.png-3,289.png,foodChainsWebs,False,B) Decrease in grass,B,B,True
289.png-9,289.png,foodChainsWebs,False,A) predator-prey,A,A,True
289.png-10,289.png,foodChainsWebs,False,A) The plants are producers.,A,A,True
2076.png-1,2076.png,foodChainsWebs,False,B) plants,B,B,True
2076.png-2,2076.png,foodChainsWebs,False,A) plant,A,A,True
2076.png-3,2076.png,foodChainsWebs,False,B) decrease,B,B,True
2076.png-0,2076.png,foodChainsWebs,False,B) plant,B,B,True
2079.png-9,2079.png,foodChainsWebs,False,A) sun,A,A,True
2079.png-4,2079.png,foodChainsWebs,False,A) algae and sea weed,A,A,True
2079.png-7,2079.png,foodChainsWebs,False,D) from the grass to the Sun,D,B,False
2079.png-3,2079.png,foodChainsWebs,False,A) 3,A,B,False
2079.png-1,2079.png,foodChainsWebs,False,C) Bird,C,C,True
2079.png-5,2079.png,foodChainsWebs,False,C) Sunlight,C,C,True
2079.png-0,2079.png,foodChainsWebs,False,A) Algae and seaweed,A,A,True
2079.png-6,2079.png,foodChainsWebs,False,D) Bird,D,D,True
2079.png-8,2079.png,foodChainsWebs,False,A) Algae,A,A,True
2079.png-2,2079.png,foodChainsWebs,False,B) Algae,B,B,True
294.png-3,294.png,foodChainsWebs,False,C) decrease,C,C,True
294.png-6,294.png,foodChainsWebs,False,C) frog,C,C,True
294.png-2,294.png,foodChainsWebs,False,B) Producer-consumer,B,B,True
294.png-4,294.png,foodChainsWebs,False,D) The kingfishers would starve.,D,D,True
294.png-9,294.png,foodChainsWebs,False,B) The small fish population would decrease.,B,B,True
294.png-0,294.png,foodChainsWebs,False,B) it would decrease.,B,B,True
294.png-5,294.png,foodChainsWebs,False,B) Water Beetle,B,B,True
294.png-7,294.png,foodChainsWebs,False,C) Kingfisher,C,C,True
294.png-8,294.png,foodChainsWebs,False,C) Algae,C,C,True
294.png-1,294.png,foodChainsWebs,False,B) The algae population would increase.,B,A,False
1812.png-3,1812.png,foodChainsWebs,False,D) plant life,D,D,True
1812.png-4,1812.png,foodChainsWebs,False,A) rodents,A,A,True
1812.png-1,1812.png,foodChainsWebs,False,A) owl,A,A,True
1812.png-5,1812.png,foodChainsWebs,False,C) grass,C,C,True
1812.png-2,1812.png,foodChainsWebs,False,A) producer,A,A,True
1812.png-0,1812.png,foodChainsWebs,False,B) predator,B,B,True
470.png-6,470.png,foodChainsWebs,False,D) It will decrease,D,D,True
470.png-2,470.png,foodChainsWebs,False,A) Lobster,A,A,True
470.png-0,470.png,foodChainsWebs,False,A) plants,A,A,True
470.png-3,470.png,foodChainsWebs,False,D) bony bream,D,D,True
470.png-8,470.png,foodChainsWebs,False,C) lobster,C,D,False
470.png-7,470.png,foodChainsWebs,False,D) producer,D,D,True
470.png-5,470.png,foodChainsWebs,False,C) decrease,C,C,True
470.png-4,470.png,foodChainsWebs,False,C) Insects will decrease,C,C,True
470.png-1,470.png,foodChainsWebs,False,A) Perch,A,A,True
1826.png-11,1826.png,foodChainsWebs,False,A) decrease,A,A,True
1826.png-4,1826.png,foodChainsWebs,False,B) Crickets,B,B,True
1826.png-3,1826.png,foodChainsWebs,False,C) producer,C,C,True
1826.png-7,1826.png,foodChainsWebs,False,B) leaves,B,B,True
1826.png-5,1826.png,foodChainsWebs,False,C) a source of energy for consumers,C,C,True
1826.png-1,1826.png,foodChainsWebs,False,C) Snake,C,C,True
1826.png-10,1826.png,foodChainsWebs,False,D) Snakes,D,D,True
1826.png-6,1826.png,foodChainsWebs,False,B) Sun,B,B,True
1826.png-2,1826.png,foodChainsWebs,False,A) Mushroom,A,A,True
1826.png-8,1826.png,foodChainsWebs,False,C) Mushrooms,C,C,True
1826.png-9,1826.png,foodChainsWebs,False,D) leaves,D,D,True
1826.png-0,1826.png,foodChainsWebs,False,C) Crickets,C,C,True
2035.png-2,2035.png,foodChainsWebs,False,"A) died and were no longer available, which organism would be the first to",A,A,True
2035.png-1,2035.png,foodChainsWebs,False,C) E,C,C,True
2035.png-3,2035.png,foodChainsWebs,False,C) fish,C,C,True
2035.png-0,2035.png,foodChainsWebs,False,D) other fish,D,D,True
1900.png-3,1900.png,foodChainsWebs,False,C) Raccoons and mice will decrease,C,C,True
1900.png-2,1900.png,foodChainsWebs,False,"A) Mice, raccoons",A,A,True
1900.png-9,1900.png,foodChainsWebs,False,C) mice,C,C,True
1900.png-11,1900.png,foodChainsWebs,False,C) producer- consumer,C,C,True
1900.png-5,1900.png,foodChainsWebs,False,C) mice- primary consumer,C,C,True
1900.png-6,1900.png,foodChainsWebs,False,A) mice,A,A,True
1900.png-4,1900.png,foodChainsWebs,False,A) Hawks,A,A,True
1900.png-1,1900.png,foodChainsWebs,False,D) All of the above,D,C,False
1900.png-8,1900.png,foodChainsWebs,False,C) Mice,C,C,True
1900.png-7,1900.png,foodChainsWebs,False,C) An increase in weasels,C,B,False
1900.png-0,1900.png,foodChainsWebs,False,C) carnivore,C,C,True
1900.png-10,1900.png,foodChainsWebs,False,B) Mice,B,A,False
1877.png-2,1877.png,foodChainsWebs,False,C) secondary consumer starve,C,C,True
1877.png-4,1877.png,foodChainsWebs,False,D) carnivore,D,D,True
1877.png-8,1877.png,foodChainsWebs,False,C) jaguar,C,C,True
1877.png-9,1877.png,foodChainsWebs,False,D) Parrot,D,D,True
1877.png-5,1877.png,foodChainsWebs,False,C) snake,C,C,True
1877.png-0,1877.png,foodChainsWebs,False,A) The chimp and monkey population will decrease,A,A,True
1877.png-1,1877.png,foodChainsWebs,False,C) Removing banana trees,C,C,True
1877.png-7,1877.png,foodChainsWebs,False,B) carnivore,B,B,True
1877.png-3,1877.png,foodChainsWebs,False,B) Fish populations will decrease,B,B,True
1877.png-6,1877.png,foodChainsWebs,False,D) Monkeys,D,D,True
904.png-4,904.png,foodChainsWebs,False,A) rabbit,A,A,True
904.png-6,904.png,foodChainsWebs,False,D) consumer,D,D,True
904.png-8,904.png,foodChainsWebs,False,C) decrease in snakes,C,C,True
904.png-1,904.png,foodChainsWebs,False,B) grass and mouse,B,B,True
904.png-0,904.png,foodChainsWebs,False,B) rabbit,B,B,True
904.png-7,904.png,foodChainsWebs,False,D) hawk population will decrease,D,A,False
904.png-5,904.png,foodChainsWebs,False,C) rabbit,C,C,True
904.png-3,904.png,foodChainsWebs,False,D) Hawk,D,D,True
904.png-2,904.png,foodChainsWebs,False,A) Grasses are producers,A,A,True
2012.png-7,2012.png,foodChainsWebs,False,C) Frogs would decrease in population,C,B,False
2012.png-10,2012.png,foodChainsWebs,False,B) hawk,B,B,True
2012.png-8,2012.png,foodChainsWebs,False,A) grasshopper,A,A,True
2012.png-9,2012.png,foodChainsWebs,False,B) Snake to Hawk,B,B,True
2012.png-6,2012.png,foodChainsWebs,False,B) Frogs,B,A,False
2012.png-2,2012.png,foodChainsWebs,False,C) decrease,C,C,True
2012.png-1,2012.png,foodChainsWebs,False,C) grass,C,C,True
2012.png-5,2012.png,foodChainsWebs,False,C) Hawk,C,C,True
2012.png-0,2012.png,foodChainsWebs,False,A) hawk,A,A,True
2012.png-4,2012.png,foodChainsWebs,False,A) grass,A,A,True
2012.png-3,2012.png,foodChainsWebs,False,A) frog,A,A,True
1786.png-1,1786.png,foodChainsWebs,False,C) a increase in smaller fish,C,C,True
1786.png-5,1786.png,foodChainsWebs,False,B) A,B,B,True
1786.png-8,1786.png,foodChainsWebs,False,D) Royal albatross to bigger fish,D,A,False
1786.png-7,1786.png,foodChainsWebs,False,A) Predator,A,A,True
1786.png-6,1786.png,foodChainsWebs,False,B) Plankton,B,B,True
1786.png-3,1786.png,foodChainsWebs,False,A) consumer,A,A,True
1786.png-0,1786.png,foodChainsWebs,False,A) squid,A,A,True
1786.png-4,1786.png,foodChainsWebs,False,B) Squid population will decrease,B,B,True
1786.png-9,1786.png,foodChainsWebs,False,C) Squid,C,C,True
1786.png-2,1786.png,foodChainsWebs,False,D) The squid population would decrease,D,D,True
808.png-2,808.png,foodChainsWebs,False,A) Population of mouse would decrease.,A,A,True
808.png-0,808.png,foodChainsWebs,False,C) increase,C,C,True
808.png-5,808.png,foodChainsWebs,False,B) producer- consumer,B,B,True
808.png-3,808.png,foodChainsWebs,False,C) wood mouse decreases,C,C,True
808.png-4,808.png,foodChainsWebs,False,C) Shrew,C,B,False
808.png-1,808.png,foodChainsWebs,False,B) Grasshopper,B,B,True
261.png-4,261.png,foodChainsWebs,False,C) tussock grass,C,C,True
261.png-7,261.png,foodChainsWebs,False,B) fox,B,B,True
261.png-3,261.png,foodChainsWebs,False,C) tussock grass,C,C,True
261.png-2,261.png,foodChainsWebs,False,C) Grasshopper will increase,C,C,True
261.png-8,261.png,foodChainsWebs,False,B) Quoll,B,B,True
261.png-10,261.png,foodChainsWebs,False,A) Quoll,A,A,True
261.png-11,261.png,foodChainsWebs,False,A) quoll,A,A,True
261.png-5,261.png,foodChainsWebs,False,C) tussock grass,C,C,True
261.png-9,261.png,foodChainsWebs,False,B) tussock grass,B,B,True
261.png-0,261.png,foodChainsWebs,False,A) Dragon,A,A,True
261.png-6,261.png,foodChainsWebs,False,A) Fox,A,A,True
261.png-1,261.png,foodChainsWebs,False,A) Grasshopper,A,A,True
251.png-6,251.png,foodChainsWebs,False,A) Primary consumer,A,A,True
251.png-9,251.png,foodChainsWebs,False,D) Ground beetle,D,D,True
251.png-2,251.png,foodChainsWebs,False,B) Ground beetle,B,B,True
251.png-3,251.png,foodChainsWebs,False,C) decrease,C,C,True
251.png-1,251.png,foodChainsWebs,False,A) decrease,A,C,False
251.png-7,251.png,foodChainsWebs,False,C) increase,C,C,True
251.png-5,251.png,foodChainsWebs,False,C) A decrease in the number of foxes,C,C,True
251.png-10,251.png,foodChainsWebs,False,C) oak beauty caterpillar,C,A,False
251.png-8,251.png,foodChainsWebs,False,C) ground beetle,C,C,True
251.png-4,251.png,foodChainsWebs,False,C) Oak beauty moth caterpillar,C,C,True
251.png-0,251.png,foodChainsWebs,False,C) Fox,C,C,True
1765.png-4,1765.png,foodChainsWebs,False,B) increases,B,A,False
1765.png-3,1765.png,foodChainsWebs,False,D) birds decreases,D,D,True
1765.png-1,1765.png,foodChainsWebs,False,A) decrease,A,A,True
1765.png-11,1765.png,foodChainsWebs,False,A) plants,A,A,True
1765.png-10,1765.png,foodChainsWebs,False,A) primary consumer,A,A,True
1765.png-7,1765.png,foodChainsWebs,False,B) plant,B,B,True
1765.png-6,1765.png,foodChainsWebs,False,C) whitefly,C,C,True
1765.png-8,1765.png,foodChainsWebs,False,D) bird,D,D,True
1765.png-0,1765.png,foodChainsWebs,False,D) plant,D,D,True
1765.png-5,1765.png,foodChainsWebs,False,A) whitefly,A,A,True
1765.png-2,1765.png,foodChainsWebs,False,D) more spiders,D,D,True
1765.png-9,1765.png,foodChainsWebs,False,A) Spider,A,A,True
2011.png-9,2011.png,foodChainsWebs,False,A) Producers,A,A,True
2011.png-4,2011.png,foodChainsWebs,False,A) Rabbits will starve,A,A,True
2011.png-10,2011.png,foodChainsWebs,False,D) Rabbit,D,D,True
2011.png-6,2011.png,foodChainsWebs,False,C) Owl,C,C,True
2011.png-3,2011.png,foodChainsWebs,False,C) Acorns,C,C,True
2011.png-7,2011.png,foodChainsWebs,False,C) Rabbit will increase,C,C,True
2011.png-0,2011.png,foodChainsWebs,False,C) Fox,C,C,True
2011.png-5,2011.png,foodChainsWebs,False,D) Owls decrease,D,B,False
2011.png-11,2011.png,foodChainsWebs,False,C) Owls will decrease,C,C,True
2011.png-1,2011.png,foodChainsWebs,False,B) owl,B,B,True
2011.png-8,2011.png,foodChainsWebs,False,D) increase,D,D,True
2011.png-2,2011.png,foodChainsWebs,False,B) Carnivore,B,B,True
1859.png-0,1859.png,foodChainsWebs,False,C) Bald Eagle,C,C,True
